시군구_코드,도로_일련번호,법정동_일련번호,도로_명,영문_도로_명,시도_명,시군구_명,법정동_구분,법정동_코드,법정동_명,상위_도로_일련번호,상위_도로_명,새주소_사용여부,변경_이력_사유_코드,변경_이력_정보,법정동_번호,도로_코드
11545,4151170,1,독산로8길,Doksan-ro 8-gil,서울특별시,금천구,1,10301,시흥동,3117004,,0,,,103,115454151170 
11545,4151170,0,독산로8길,Doksan-ro 8-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151170 
11545,4151171,1,독산로8나길,Doksan-ro 8na-gil,서울특별시,금천구,1,10301,시흥동,3117004,,0,,,103,115454151171 
11545,4151171,0,독산로8나길,Doksan-ro 8na-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151171 
11545,4151172,1,독산로8다길,Doksan-ro 8da-gil,서울특별시,금천구,1,10301,시흥동,3117004,,0,,,103,115454151172 
11545,4151172,0,독산로8다길,Doksan-ro 8da-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151172 
11545,4151173,1,독산로90길,Doksan-ro 90-gil,서울특별시,금천구,1,10201,독산동,3117004,,0,,,102,115454151173 
11545,4151173,0,독산로90길,Doksan-ro 90-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151173 
11545,4151174,1,독산로92길,Doksan-ro 92-gil,서울특별시,금천구,1,10201,독산동,3117004,,0,,,102,115454151174 
11545,4151174,0,독산로92길,Doksan-ro 92-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151174 
11545,4151175,1,독산로93길,Doksan-ro 93-gil,서울특별시,금천구,1,10201,독산동,3117004,,0,,,102,115454151175 
11545,4151175,0,독산로93길,Doksan-ro 93-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151175 
11545,4151176,1,독산로94가길,Doksan-ro 94ga-gil,서울특별시,금천구,1,10201,독산동,3117004,,0,,,102,115454151176 
11545,4151176,0,독산로94가길,Doksan-ro 94ga-gil,서울특별시,금천구,2,0,,3117004,,0,,,,115454151176 
11545,4151177,1,독산로94길,Doksan-ro 94-gil,서울특별시,금천구,1,10201,독산동,3117004,,0,,,102,115454151177 
11530,4148073,1,경인로19가길,Gyeongin-ro 19ga-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148073 
11530,4148073,0,경인로19가길,Gyeongin-ro 19ga-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148073 
11530,4148074,1,경인로19길,Gyeongin-ro 19-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148074 
11530,4148074,0,경인로19길,Gyeongin-ro 19-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148074 
11530,4148075,1,경인로20가길,Gyeongin-ro 20ga-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148075 
11530,4148075,0,경인로20가길,Gyeongin-ro 20ga-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148075 
11530,4148076,1,경인로20길,Gyeongin-ro 20-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148076 
11530,4148076,0,경인로20길,Gyeongin-ro 20-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148076 
11530,4148077,1,경인로20나길,Gyeongin-ro 20na-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148077 
11530,4148077,0,경인로20나길,Gyeongin-ro 20na-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148077 
11530,4148078,1,경인로22길,Gyeongin-ro 22-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148078 
11530,4148078,0,경인로22길,Gyeongin-ro 22-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148078 
11530,4148079,1,경인로23길,Gyeongin-ro 23-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148079 
11530,4148079,0,경인로23길,Gyeongin-ro 23-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148079 
11530,4148080,1,경인로25길,Gyeongin-ro 25-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148080 
11530,4148080,0,경인로25길,Gyeongin-ro 25-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148080 
11530,4148081,1,경인로27길,Gyeongin-ro 27-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148081 
11530,4148081,0,경인로27길,Gyeongin-ro 27-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148081 
11530,4148082,1,경인로2길,Gyeongin-ro 2-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148082 
11530,4148082,0,경인로2길,Gyeongin-ro 2-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148082 
11530,4148083,1,경인로31길,Gyeongin-ro 31-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148083 
11530,4148083,0,경인로31길,Gyeongin-ro 31-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148083 
11530,4148084,1,경인로33가길,Gyeongin-ro 33ga-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148084 
11530,4148084,0,경인로33가길,Gyeongin-ro 33ga-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148084 
11530,4148085,1,경인로33길,Gyeongin-ro 33-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148085 
11530,4148085,2,경인로33길,Gyeongin-ro 33-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148085 
11530,4148085,0,경인로33길,Gyeongin-ro 33-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148085 
11530,4148086,1,경인로33나길,Gyeongin-ro 33na-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148086 
11530,4148086,0,경인로33나길,Gyeongin-ro 33na-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148086 
11530,4148087,1,경인로33다길,Gyeongin-ro 33da-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148087 
11530,4148087,0,경인로33다길,Gyeongin-ro 33da-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148087 
11530,4148088,1,경인로33라길,Gyeongin-ro 33ra-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148088 
11530,4148088,2,경인로33라길,Gyeongin-ro 33ra-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148088 
11530,4148088,0,경인로33라길,Gyeongin-ro 33ra-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148088 
11530,4148089,1,경인로33마길,Gyeongin-ro 33ma-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148089 
11530,4148089,2,경인로33마길,Gyeongin-ro 33ma-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148089 
11530,4148089,0,경인로33마길,Gyeongin-ro 33ma-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148089 
11530,4148090,1,경인로33바길,Gyeongin-ro 33ba-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148090 
11530,4148090,2,경인로33바길,Gyeongin-ro 33ba-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148090 
11530,4148090,0,경인로33바길,Gyeongin-ro 33ba-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148090 
11530,4148091,1,경인로35가길,Gyeongin-ro 35ga-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148091 
11530,4148091,0,경인로35가길,Gyeongin-ro 35ga-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148091 
11530,4148092,1,경인로35길,Gyeongin-ro 35-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148092 
11530,4148092,2,경인로35길,Gyeongin-ro 35-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148092 
11530,4148092,0,경인로35길,Gyeongin-ro 35-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148092 
11530,4148093,1,경인로35나길,Gyeongin-ro 35na-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148093 
11530,4148093,2,경인로35나길,Gyeongin-ro 35na-gil,서울특별시,구로구,1,10702,개봉동,3000028,,0,,,107,115304148093 
11530,4148093,0,경인로35나길,Gyeongin-ro 35na-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148093 
11530,4148094,1,경인로35다길,Gyeongin-ro 35da-gil,서울특별시,구로구,1,10601,고척동,3000028,,0,,,106,115304148094 
11530,4148094,0,경인로35다길,Gyeongin-ro 35da-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148094 
11530,4148095,1,경인로38길,Gyeongin-ro 38-gil,서울특별시,구로구,1,10701,개봉동,3000028,,0,,,107,115304148095 
11530,4148095,0,경인로38길,Gyeongin-ro 38-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148095 
11530,4148096,1,경인로3가길,Gyeongin-ro 3ga-gil,서울특별시,구로구,1,10801,오류동,3000028,,0,,,108,115304148096 
11530,4148096,2,경인로3가길,Gyeongin-ro 3ga-gil,서울특별시,구로구,1,11002,온수동,3000028,,0,,,110,115304148096 
11530,4148096,0,경인로3가길,Gyeongin-ro 3ga-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148096 
11530,4148097,1,경인로3길,Gyeongin-ro 3-gil,서울특별시,구로구,1,11001,온수동,3000028,,0,,,110,115304148097 
11530,4148097,0,경인로3길,Gyeongin-ro 3-gil,서울특별시,구로구,2,0,,3000028,,0,,,,115304148097 
11530,4148038,0,개봉로17라길,Gaebong-ro 17ra-gil,서울특별시,구로구,2,0,,3116001,,0,,,,115304148038 
11530,4148039,1,개봉로17마길,Gaebong-ro 17ma-gil,서울특별시,구로구,1,10701,개봉동,3116001,,0,,,107,115304148039 
11530,4148039,0,개봉로17마길,Gaebong-ro 17ma-gil,서울특별시,구로구,2,0,,3116001,,0,,,,115304148039 
11530,4148040,1,개봉로17바길,Gaebong-ro 17ba-gil,서울특별시,구로구,1,10701,개봉동,3116001,,0,,,107,115304148040 
11530,4148040,0,개봉로17바길,Gaebong-ro 17ba-gil,서울특별시,구로구,2,0,,3116001,,0,,,,115304148040 
11530,4148041,1,개봉로17아길,Gaebong-ro 17a-gil,서울특별시,구로구,1,10701,개봉동,3116001,,0,,,107,115304148041 
11530,4148041,0,개봉로17아길,Gaebong-ro 17a-gil,서울특별시,구로구,2,0,,3116001,,0,,,,115304148041 
11530,4148042,1,개봉로18길,Gaebong-ro 18-gil,서울특별시,구로구,1,10701,개봉동,3116001,,0,,,107,115304148042 
11500,4145022,1,강서로17길,Gangseo-ro 17-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145022 
11500,4145022,0,강서로17길,Gangseo-ro 17-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145022 
11500,4145023,1,강서로17나길,Gangseo-ro 17na-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145023 
11500,4145023,0,강서로17나길,Gangseo-ro 17na-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145023 
11500,4145024,1,강서로17다길,Gangseo-ro 17da-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145024 
11500,4145024,0,강서로17다길,Gangseo-ro 17da-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145024 
11500,4145025,1,강서로17라길,Gangseo-ro 17ra-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145025 
11500,4145025,0,강서로17라길,Gangseo-ro 17ra-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145025 
11500,4145026,1,강서로18가길,Gangseo-ro 18ga-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145026 
11500,4145026,0,강서로18가길,Gangseo-ro 18ga-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145026 
11500,4145027,1,강서로18길,Gangseo-ro 18-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145027 
11500,4145027,0,강서로18길,Gangseo-ro 18-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145027 
11500,4145028,1,강서로18나길,Gangseo-ro 18na-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145028 
11500,4145028,0,강서로18나길,Gangseo-ro 18na-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145028 
11500,4145029,1,강서로18다길,Gangseo-ro 18da-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145029 
11500,4145029,0,강서로18다길,Gangseo-ro 18da-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145029 
11500,4145030,1,강서로18라길,Gangseo-ro 18ra-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145030 
11500,4145030,0,강서로18라길,Gangseo-ro 18ra-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145030 
11500,4145031,1,강서로18마길,Gangseo-ro 18ma-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145031 
11500,4145031,0,강서로18마길,Gangseo-ro 18ma-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145031 
11500,4145032,1,강서로18바길,Gangseo-ro 18ba-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145032 
11500,4145032,0,강서로18바길,Gangseo-ro 18ba-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145032 
11500,4145033,1,강서로18아길,Gangseo-ro 18a-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145033 
11500,4145033,0,강서로18아길,Gangseo-ro 18a-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145033 
11500,4145034,1,강서로19길,Gangseo-ro 19-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145034 
11500,4145034,0,강서로19길,Gangseo-ro 19-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145034 
11500,4145035,1,강서로20길,Gangseo-ro 20-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145035 
11500,4145035,0,강서로20길,Gangseo-ro 20-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145035 
11500,4145036,1,강서로23길,Gangseo-ro 23-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145036 
11500,4145036,0,강서로23길,Gangseo-ro 23-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145036 
11500,4145037,1,강서로24길,Gangseo-ro 24-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145037 
11500,4145037,0,강서로24길,Gangseo-ro 24-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145037 
11500,4145038,1,강서로26길,Gangseo-ro 26-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145038 
11500,4145038,0,강서로26길,Gangseo-ro 26-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145038 
11500,4145039,1,강서로27길,Gangseo-ro 27-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145039 
11500,4145039,0,강서로27길,Gangseo-ro 27-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145039 
11500,4145040,1,강서로29길,Gangseo-ro 29-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145040 
11500,4145040,0,강서로29길,Gangseo-ro 29-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145040 
11500,4145041,1,강서로31길,Gangseo-ro 31-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145041 
11500,4145041,0,강서로31길,Gangseo-ro 31-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145041 
11500,4145042,1,강서로33가길,Gangseo-ro 33ga-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145042 
11500,4145042,0,강서로33가길,Gangseo-ro 33ga-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145042 
11500,4145043,1,강서로33길,Gangseo-ro 33-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145043 
11500,4145043,0,강서로33길,Gangseo-ro 33-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145043 
11500,4145044,1,강서로34길,Gangseo-ro 34-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145044 
11500,4145044,0,강서로34길,Gangseo-ro 34-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145044 
11500,4145045,1,강서로35길,Gangseo-ro 35-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145045 
11500,4145045,0,강서로35길,Gangseo-ro 35-gil,서울특별시,강서구,2,0,,3115001,,0,,,,115004145045 
11500,4145046,1,강서로36길,Gangseo-ro 36-gil,서울특별시,강서구,1,10301,화곡동,3115001,,0,,,103,115004145046 
11500,3005067,1,월정로,Woljeong-ro,서울특별시,강서구,1,10301,화곡동,,,0,,,103,115003005067 
11500,3005067,0,월정로,Woljeong-ro,서울특별시,강서구,2,0,,,,0,,,,115003005067 
11500,3005069,1,화곡로,Hwagok-ro,서울특별시,강서구,1,10201,등촌동,,,0,,,102,115003005069 
11500,3005069,2,화곡로,Hwagok-ro,서울특별시,강서구,1,10302,화곡동,,,0,,,103,115003005069 
11500,3005069,3,화곡로,Hwagok-ro,서울특별시,강서구,1,10403,가양동,,,0,,,104,115003005069 
11500,3005069,0,화곡로,Hwagok-ro,서울특별시,강서구,2,0,,,,0,,,,115003005069 
11500,3115001,1,강서로,Gangseo-ro,서울특별시,강서구,1,10201,등촌동,,,0,,,102,115003115001 
11500,3115001,2,강서로,Gangseo-ro,서울특별시,강서구,1,10302,화곡동,,,0,,,103,115003115001 
11500,3115001,3,강서로,Gangseo-ro,서울특별시,강서구,1,10403,가양동,,,0,,,104,115003115001 
11500,3115001,4,강서로,Gangseo-ro,서울특별시,강서구,1,10604,내발산동,,,0,,,106,115003115001 
11500,3115001,0,강서로,Gangseo-ro,서울특별시,강서구,2,0,,,,0,,,,115003115001 
11500,3115002,1,금낭화로,Geumnanghwa-ro,서울특별시,강서구,1,10901,방화동,,,0,,,109,115003115002 
11500,3115002,0,금낭화로,Geumnanghwa-ro,서울특별시,강서구,2,0,,,,0,,,,115003115002 
11560,4154059,0,경인로90길,Gyeongin-ro  90(gusip)-gil,서울특별시,영등포구,2,0,,3000028,,0,,,,115604154059 
11560,4154060,1,경인로92길,Gyeongin-ro  92(gusibi)-gil,서울특별시,영등포구,1,11901,문래동1가,3000028,,0,,,119,115604154060 
11560,4154060,0,경인로92길,Gyeongin-ro  92(gusibi)-gil,서울특별시,영등포구,2,0,,3000028,,0,,,,115604154060 
11560,4154061,1,경인로93길,Gyeongin-ro  93(gusipsam)-gil,서울특별시,영등포구,1,12101,문래동3가,3000028,,0,,,121,115604154061 
11560,4154061,0,경인로93길,Gyeongin-ro  93(gusipsam)-gil,서울특별시,영등포구,2,0,,3000028,,0,,,,115604154061 
11560,4154382,0,디지털로56길,Digital-ro  56(osibyuk)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154382 
11560,4154383,1,디지털로57길,Digital-ro  57(osipchil)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154383 
11560,4154383,0,디지털로57길,Digital-ro  57(osipchil)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154383 
11560,4154384,1,디지털로61길,Digital-ro  61(yuksibil)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154384 
11560,4154384,0,디지털로61길,Digital-ro  61(yuksibil)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154384 
11560,4154385,1,디지털로64가길,Digital-ro  64(yuksipsa)ga-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154385 
11560,4154385,0,디지털로64가길,Digital-ro  64(yuksipsa)ga-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154385 
11560,4154386,1,디지털로64길,Digital-ro  64(yuksipsa)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154386 
11560,4154386,0,디지털로64길,Digital-ro  64(yuksipsa)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154386 
11560,4154387,1,디지털로66길,Digital-ro  66(yuksibyuk)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154387 
11560,4154387,0,디지털로66길,Digital-ro  66(yuksibyuk)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154387 
11560,4154388,1,디지털로67길,Digital-ro  67(yuksipchil)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154388 
11560,4154388,0,디지털로67길,Digital-ro  67(yuksipchil)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154388 
11560,4154389,1,디지털로69가길,Digital-ro  69(yuksipgu)ga-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154389 
11560,4154389,0,디지털로69가길,Digital-ro  69(yuksipgu)ga-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154389 
11560,4154390,1,디지털로69길,Digital-ro  69(yuksipgu)-gil,서울특별시,영등포구,1,13301,대림동,3000026,,0,,,133,115604154390 
11560,4154390,0,디지털로69길,Digital-ro  69(yuksipgu)-gil,서울특별시,영등포구,2,0,,3000026,,0,,,,115604154390 
